oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.02,DT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.02,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.02,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.02,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.02,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,29.41,SVM,0.616,0.016,0.429,0.381,0.03,0.524,0.506,0.486
SMOTUNED,30.31,KNN,0.918,0.028,0.143,0.071,0.047,0.536,0.248,0.608
SMOTUNED,238.85,LR,0.826,0.024,0.286,0.166,0.044,0.56,0.426,0.519
SMOTUNED,28.46,DT,0.894,0.074,0.571,0.101,0.131,0.735,0.699,0.311
SMOTUNED,173.46,RF,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SMOTUNED,59.25,LightGBM,0.97,0.25,0.571,0.024,0.348,0.774,0.721,0.304
SMOTUNED,100.09,Adaboost,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,101.85,GBDT,0.962,0.125,0.286,0.028,0.174,0.629,0.442,0.505
DAZZLE1,125.49839687347412,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,125.49839687347412,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,125.49839687347412,LR,0.9,0.022,0.143,0.089,0.038,0.527,0.247,0.609
DAZZLE1,125.49839687347412,DT,0.956,0.0,0.0,0.03,0.0,0.485,0.0,0.707
DAZZLE1,125.49839687347412,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,125.49839687347412,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,125.49839687347412,Adaboost,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
DAZZLE1,125.49839687347412,GBDT,0.954,0.0,0.0,0.032,0.0,0.484,0.0,0.707
DAZZLE2,159.2742838859558,SVM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DAZZLE2,159.2742838859558,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,159.2742838859558,LR,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
DAZZLE2,159.2742838859558,DT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
DAZZLE2,159.2742838859558,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,159.2742838859558,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE2,159.2742838859558,Adaboost,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
DAZZLE2,159.2742838859558,GBDT,0.976,0.0,0.0,0.01,0.0,0.495,0.0,0.707
WGAN,6.11,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.11,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.11,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,6.11,DT,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
WGAN,6.11,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.11,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,6.11,Adaboost,0.034,0.014,1.0,0.98,0.028,0.51,0.04,0.693
WGAN,6.11,GBDT,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
RP,0.20863056182861328,SVM,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
RP,0.20863056182861328,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
RP,0.20863056182861328,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.20863056182861328,DT,0.96,0.19,0.571,0.034,0.286,0.768,0.718,0.304
RP,0.20863056182861328,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
RP,0.20863056182861328,LightGBM,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
RP,0.20863056182861328,Adaboost,0.976,0.222,0.286,0.014,0.25,0.636,0.443,0.505
RP,0.20863056182861328,GBDT,0.962,0.167,0.429,0.03,0.24,0.699,0.594,0.405
Diveplane1,56.35760688781738,SVM,0.672,0.024,0.571,0.327,0.047,0.622,0.618,0.381
Diveplane1,56.35760688781738,KNN,0.868,0.032,0.286,0.124,0.057,0.581,0.431,0.513
Diveplane1,56.35760688781738,LR,0.796,0.02,0.286,0.197,0.038,0.544,0.422,0.524
Diveplane1,56.35760688781738,DT,0.72,0.015,0.286,0.274,0.028,0.506,0.41,0.541
Diveplane1,56.35760688781738,RF,0.79,0.038,0.571,0.207,0.071,0.682,0.664,0.337
Diveplane1,56.35760688781738,LightGBM,0.81,0.042,0.571,0.187,0.078,0.692,0.671,0.331
Diveplane1,56.35760688781738,Adaboost,0.716,0.021,0.429,0.28,0.041,0.574,0.537,0.45
Diveplane1,56.35760688781738,GBDT,0.874,0.033,0.286,0.118,0.06,0.584,0.432,0.512
Diveplane2,56.60219407081604,SVM,0.738,0.016,0.286,0.256,0.03,0.515,0.413,0.536
Diveplane2,56.60219407081604,KNN,0.89,0.0,0.0,0.097,0.0,0.451,0.0,0.71
Diveplane2,56.60219407081604,LR,0.754,0.025,0.429,0.241,0.047,0.594,0.548,0.439
Diveplane2,56.60219407081604,DT,0.846,0.051,0.571,0.15,0.094,0.711,0.683,0.321
Diveplane2,56.60219407081604,RF,0.83,0.047,0.571,0.166,0.086,0.703,0.678,0.325
Diveplane2,56.60219407081604,LightGBM,0.886,0.054,0.429,0.108,0.095,0.661,0.579,0.411
Diveplane2,56.60219407081604,Adaboost,0.032,0.014,1.0,0.982,0.028,0.509,0.036,0.694
Diveplane2,56.60219407081604,GBDT,0.78,0.019,0.286,0.213,0.035,0.536,0.419,0.527
DS,0.4228990077972412,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.4228990077972412,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.4228990077972412,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.4228990077972412,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.4228990077972412,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.4228990077972412,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.4228990077972412,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.4228990077972412,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_FASTML,0.5948927402496338,SVM,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SDV_FASTML,0.5948927402496338,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_FASTML,0.5948927402496338,LR,0.948,0.048,0.143,0.041,0.071,0.551,0.249,0.607
SDV_FASTML,0.5948927402496338,DT,0.944,0.138,0.571,0.051,0.222,0.76,0.713,0.305
SDV_FASTML,0.5948927402496338,RF,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_FASTML,0.5948927402496338,LightGBM,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_FASTML,0.5948927402496338,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_FASTML,0.5948927402496338,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.431738376617432,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.431738376617432,KNN,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,4.431738376617432,LR,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GC,4.431738376617432,DT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GC,4.431738376617432,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.431738376617432,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GC,4.431738376617432,Adaboost,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GC,4.431738376617432,GBDT,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GAN,28.37826132774353,SVM,0.832,0.013,0.143,0.158,0.023,0.492,0.244,0.616
SDV_GAN,28.37826132774353,KNN,0.876,0.0,0.0,0.112,0.0,0.444,0.0,0.711
SDV_GAN,28.37826132774353,LR,0.658,0.023,0.571,0.341,0.045,0.615,0.612,0.387
SDV_GAN,28.37826132774353,DT,0.972,0.267,0.571,0.022,0.364,0.775,0.721,0.303
SDV_GAN,28.37826132774353,RF,0.534,0.025,0.857,0.471,0.049,0.693,0.655,0.348
SDV_GAN,28.37826132774353,LightGBM,0.956,0.174,0.571,0.039,0.267,0.766,0.717,0.304
SDV_GAN,28.37826132774353,Adaboost,0.976,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,28.37826132774353,GBDT,0.974,0.25,0.429,0.018,0.316,0.705,0.597,0.404
