oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.01,DT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.01,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.01,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.01,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.01,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,29.83,SVM,0.616,0.016,0.429,0.381,0.03,0.524,0.506,0.486
SMOTUNED,31.86,KNN,0.918,0.028,0.143,0.071,0.047,0.536,0.248,0.608
SMOTUNED,239.69,LR,0.826,0.024,0.286,0.166,0.044,0.56,0.426,0.519
SMOTUNED,28.33,DT,0.894,0.074,0.571,0.101,0.131,0.735,0.699,0.311
SMOTUNED,174.54,RF,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SMOTUNED,73.09,LightGBM,0.97,0.25,0.571,0.024,0.348,0.774,0.721,0.304
SMOTUNED,100.01,Adaboost,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,102.08,GBDT,0.962,0.125,0.286,0.028,0.174,0.629,0.442,0.505
DAZZLE1,103.96870613098145,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,103.96870613098145,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,103.96870613098145,LR,0.946,0.045,0.143,0.043,0.069,0.55,0.249,0.607
DAZZLE1,103.96870613098145,DT,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
DAZZLE1,103.96870613098145,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,103.96870613098145,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DAZZLE1,103.96870613098145,Adaboost,0.974,0.2,0.286,0.016,0.235,0.635,0.443,0.505
DAZZLE1,103.96870613098145,GBDT,0.956,0.0,0.0,0.03,0.0,0.485,0.0,0.707
DAZZLE2,147.01458954811096,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,147.01458954811096,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,147.01458954811096,LR,0.928,0.0,0.0,0.059,0.0,0.471,0.0,0.708
DAZZLE2,147.01458954811096,DT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
DAZZLE2,147.01458954811096,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,147.01458954811096,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE2,147.01458954811096,Adaboost,0.97,0.167,0.286,0.02,0.211,0.633,0.442,0.505
DAZZLE2,147.01458954811096,GBDT,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
WGAN,6.11,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.11,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.11,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,6.11,DT,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,6.11,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.11,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
WGAN,6.11,Adaboost,0.028,0.014,1.0,0.986,0.028,0.507,0.028,0.697
WGAN,6.11,GBDT,0.948,0.148,0.571,0.047,0.235,0.762,0.715,0.305
RP,0.209564208984375,SVM,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
RP,0.209564208984375,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
RP,0.209564208984375,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.209564208984375,DT,0.952,0.16,0.571,0.043,0.25,0.764,0.716,0.305
RP,0.209564208984375,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
RP,0.209564208984375,LightGBM,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
RP,0.209564208984375,Adaboost,0.976,0.222,0.286,0.014,0.25,0.636,0.443,0.505
RP,0.209564208984375,GBDT,0.962,0.167,0.429,0.03,0.24,0.699,0.594,0.405
Diveplane1,56.696436166763306,SVM,0.562,0.014,0.429,0.436,0.027,0.496,0.487,0.508
Diveplane1,56.696436166763306,KNN,0.834,0.0,0.0,0.154,0.0,0.423,0.0,0.715
Diveplane1,56.696436166763306,LR,0.624,0.011,0.286,0.371,0.021,0.457,0.393,0.569
Diveplane1,56.696436166763306,DT,0.796,0.03,0.429,0.199,0.056,0.615,0.558,0.428
Diveplane1,56.696436166763306,RF,0.646,0.022,0.571,0.353,0.043,0.609,0.607,0.393
Diveplane1,56.696436166763306,LightGBM,0.59,0.019,0.571,0.41,0.038,0.581,0.581,0.419
Diveplane1,56.696436166763306,Adaboost,0.708,0.014,0.286,0.286,0.027,0.5,0.408,0.544
Diveplane1,56.696436166763306,GBDT,0.484,0.015,0.571,0.517,0.03,0.527,0.523,0.475
Diveplane2,54.0278959274292,SVM,0.756,0.025,0.429,0.239,0.047,0.595,0.548,0.438
Diveplane2,54.0278959274292,KNN,0.894,0.021,0.143,0.095,0.036,0.524,0.247,0.61
Diveplane2,54.0278959274292,LR,0.804,0.021,0.286,0.189,0.039,0.549,0.423,0.522
Diveplane2,54.0278959274292,DT,0.108,0.013,0.857,0.903,0.026,0.477,0.175,0.646
Diveplane2,54.0278959274292,RF,0.718,0.028,0.571,0.28,0.054,0.646,0.637,0.362
Diveplane2,54.0278959274292,LightGBM,0.716,0.028,0.571,0.282,0.053,0.645,0.636,0.363
Diveplane2,54.0278959274292,Adaboost,0.038,0.014,1.0,0.976,0.028,0.512,0.048,0.69
Diveplane2,54.0278959274292,GBDT,0.628,0.021,0.571,0.371,0.041,0.6,0.599,0.401
DS,0.2515079975128174,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.2515079975128174,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.2515079975128174,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.2515079975128174,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.2515079975128174,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.2515079975128174,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.2515079975128174,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.2515079975128174,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_FASTML,0.5914177894592285,SVM,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SDV_FASTML,0.5914177894592285,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_FASTML,0.5914177894592285,LR,0.948,0.048,0.143,0.041,0.071,0.551,0.249,0.607
SDV_FASTML,0.5914177894592285,DT,0.944,0.138,0.571,0.051,0.222,0.76,0.713,0.305
SDV_FASTML,0.5914177894592285,RF,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_FASTML,0.5914177894592285,LightGBM,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_FASTML,0.5914177894592285,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_FASTML,0.5914177894592285,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.393903493881226,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.393903493881226,KNN,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,4.393903493881226,LR,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GC,4.393903493881226,DT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GC,4.393903493881226,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.393903493881226,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GC,4.393903493881226,Adaboost,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GC,4.393903493881226,GBDT,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GAN,30.268088817596436,SVM,0.878,0.05,0.429,0.116,0.09,0.656,0.577,0.412
SDV_GAN,30.268088817596436,KNN,0.888,0.02,0.143,0.101,0.034,0.521,0.247,0.61
SDV_GAN,30.268088817596436,LR,0.744,0.024,0.429,0.252,0.045,0.589,0.545,0.441
SDV_GAN,30.268088817596436,DT,0.89,0.071,0.571,0.105,0.127,0.733,0.697,0.312
SDV_GAN,30.268088817596436,RF,0.936,0.121,0.571,0.059,0.2,0.756,0.711,0.306
SDV_GAN,30.268088817596436,LightGBM,0.938,0.125,0.571,0.057,0.205,0.757,0.712,0.306
SDV_GAN,30.268088817596436,Adaboost,0.952,0.095,0.286,0.039,0.143,0.624,0.441,0.506
SDV_GAN,30.268088817596436,GBDT,0.966,0.188,0.429,0.026,0.261,0.701,0.595,0.404
