oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
Diveplane1,15.488562107086182,SVM,0.786,0.034,0.6,0.211,0.064,0.694,0.682,0.32
Diveplane1,15.488562107086182,KNN,0.886,0.0,0.0,0.103,0.0,0.448,0.0,0.711
Diveplane1,15.488562107086182,LR,0.772,0.032,0.6,0.226,0.06,0.687,0.676,0.325
Diveplane1,15.488562107086182,DT,0.876,0.04,0.4,0.118,0.073,0.641,0.55,0.432
Diveplane1,15.488562107086182,RF,0.903,0.051,0.4,0.091,0.091,0.655,0.556,0.429
Diveplane1,15.488562107086182,LightGBM,0.942,0.048,0.2,0.049,0.077,0.575,0.33,0.567
Diveplane1,15.488562107086182,Adaboost,0.862,0.019,0.2,0.13,0.034,0.535,0.325,0.573
Diveplane1,15.488562107086182,GBDT,0.939,0.045,0.2,0.052,0.074,0.574,0.33,0.567
Diveplane2,15.640273332595825,SVM,0.816,0.027,0.4,0.179,0.05,0.61,0.538,0.443
Diveplane2,15.640273332595825,KNN,0.932,0.0,0.0,0.057,0.0,0.472,0.0,0.708
Diveplane2,15.640273332595825,LR,0.782,0.033,0.6,0.216,0.062,0.692,0.68,0.322
Diveplane2,15.640273332595825,DT,0.922,0.0,0.0,0.066,0.0,0.467,0.0,0.709
Diveplane2,15.640273332595825,RF,0.932,0.04,0.2,0.059,0.067,0.571,0.33,0.567
Diveplane2,15.640273332595825,LightGBM,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
Diveplane2,15.640273332595825,Adaboost,0.886,0.043,0.4,0.108,0.078,0.646,0.552,0.431
Diveplane2,15.640273332595825,GBDT,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
DS,0.06159543991088867,SVM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06159543991088867,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06159543991088867,LR,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06159543991088867,DT,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.06159543991088867,RF,0.988,0.5,0.2,0.002,0.286,0.599,0.333,0.566
DS,0.06159543991088867,LightGBM,0.99,1.0,0.2,0.0,0.333,0.6,0.333,0.566
DS,0.06159543991088867,Adaboost,0.99,1.0,0.2,0.0,0.333,0.6,0.333,0.566
DS,0.06159543991088867,GBDT,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_FASTML,0.0979924201965332,SVM,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_FASTML,0.0979924201965332,KNN,0.959,0.071,0.2,0.032,0.105,0.584,0.332,0.566
SDV_FASTML,0.0979924201965332,LR,0.847,0.017,0.2,0.145,0.031,0.528,0.324,0.575
SDV_FASTML,0.0979924201965332,DT,0.954,0.111,0.4,0.039,0.174,0.68,0.565,0.425
SDV_FASTML,0.0979924201965332,RF,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
SDV_FASTML,0.0979924201965332,LightGBM,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
SDV_FASTML,0.0979924201965332,Adaboost,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
SDV_FASTML,0.0979924201965332,GBDT,0.976,0.143,0.2,0.015,0.167,0.593,0.333,0.566
SDV_GC,0.5905938148498535,SVM,0.973,0.125,0.2,0.017,0.154,0.591,0.332,0.566
SDV_GC,0.5905938148498535,KNN,0.981,0.286,0.4,0.012,0.333,0.694,0.569,0.424
SDV_GC,0.5905938148498535,LR,0.893,0.024,0.2,0.098,0.043,0.551,0.327,0.57
SDV_GC,0.5905938148498535,DT,0.973,0.2,0.4,0.02,0.267,0.69,0.568,0.424
SDV_GC,0.5905938148498535,RF,0.985,0.4,0.4,0.007,0.4,0.696,0.57,0.424
SDV_GC,0.5905938148498535,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,0.5905938148498535,Adaboost,0.985,0.4,0.4,0.007,0.4,0.696,0.57,0.424
SDV_GC,0.5905938148498535,GBDT,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
SDV_GAN,5.627019643783569,SVM,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
SDV_GAN,5.627019643783569,KNN,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GAN,5.627019643783569,LR,0.927,0.069,0.4,0.066,0.118,0.667,0.56,0.427
SDV_GAN,5.627019643783569,DT,0.949,0.1,0.4,0.044,0.16,0.678,0.564,0.425
SDV_GAN,5.627019643783569,RF,0.978,0.167,0.2,0.012,0.182,0.594,0.333,0.566
SDV_GAN,5.627019643783569,LightGBM,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
SDV_GAN,5.627019643783569,Adaboost,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
SDV_GAN,5.627019643783569,GBDT,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
DAZZLE1,213.76247239112854,SVM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,213.76247239112854,KNN,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DAZZLE1,213.76247239112854,LR,0.925,0.0,0.0,0.064,0.0,0.468,0.0,0.709
DAZZLE1,213.76247239112854,DT,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,213.76247239112854,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,213.76247239112854,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,213.76247239112854,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,213.76247239112854,GBDT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
DAZZLE2,432.9688012599945,SVM,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
DAZZLE2,432.9688012599945,KNN,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
DAZZLE2,432.9688012599945,LR,0.925,0.067,0.4,0.069,0.114,0.666,0.56,0.427
DAZZLE2,432.9688012599945,DT,0.961,0.0,0.0,0.027,0.0,0.486,0.0,0.707
DAZZLE2,432.9688012599945,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE2,432.9688012599945,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE2,432.9688012599945,Adaboost,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DAZZLE2,432.9688012599945,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
