oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
ADASYN,0.01,GBDT,0.939,0.0,0.0,0.049,0.0,0.475,0.0,0.708
BorderlineSMOTE,0.01,SVM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
BorderlineSMOTE,0.01,KNN,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
BorderlineSMOTE,0.01,LR,0.949,0.0,0.0,0.039,0.0,0.48,0.0,0.708
BorderlineSMOTE,0.01,DT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
BorderlineSMOTE,0.01,RF,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
BorderlineSMOTE,0.01,LightGBM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
BorderlineSMOTE,0.01,Adaboost,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
BorderlineSMOTE,0.01,GBDT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
SMOTE,0.0,SVM,0.83,0.029,0.4,0.165,0.054,0.618,0.541,0.44
SMOTE,0.0,KNN,0.917,0.032,0.2,0.074,0.056,0.563,0.329,0.568
SMOTE,0.0,LR,0.789,0.012,0.2,0.204,0.022,0.498,0.32,0.584
SMOTE,0.0,DT,0.944,0.0,0.0,0.044,0.0,0.478,0.0,0.708
SMOTE,0.0,RF,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SMOTE,0.0,LightGBM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SMOTE,0.0,Adaboost,0.947,0.0,0.0,0.042,0.0,0.479,0.0,0.708
SMOTE,0.0,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SVMSMOTE,0.01,SVM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SVMSMOTE,0.01,KNN,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SVMSMOTE,0.01,LR,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SVMSMOTE,0.01,DT,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SVMSMOTE,0.01,RF,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SVMSMOTE,0.01,LightGBM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SVMSMOTE,0.01,Adaboost,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SVMSMOTE,0.01,GBDT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SMOTUNED,10.62,SVM,0.842,0.045,0.6,0.155,0.085,0.723,0.702,0.303
SMOTUNED,17.0,KNN,0.743,0.01,0.2,0.251,0.019,0.475,0.316,0.593
SMOTUNED,21.07,LR,0.772,0.022,0.4,0.224,0.041,0.588,0.528,0.453
SMOTUNED,6.6,DT,0.835,0.0,0.0,0.155,0.0,0.423,0.0,0.716
SMOTUNED,184.16,RF,0.818,0.027,0.4,0.177,0.051,0.612,0.538,0.442
SMOTUNED,1119.89,LightGBM,0.84,0.016,0.2,0.152,0.029,0.524,0.324,0.576
SMOTUNED,71.63,Adaboost,0.791,0.012,0.2,0.201,0.023,0.499,0.32,0.583
SMOTUNED,75.27,GBDT,0.757,0.01,0.2,0.236,0.02,0.482,0.317,0.59
DAZZLE,964.07,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,964.07,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,964.07,LR,0.833,0.0,0.0,0.157,0.0,0.421,0.0,0.716
DAZZLE,964.07,DT,0.944,0.0,0.0,0.044,0.0,0.478,0.0,0.708
DAZZLE,964.07,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DAZZLE,964.07,LightGBM,0.835,0.015,0.2,0.157,0.029,0.521,0.323,0.577
DAZZLE,964.07,Adaboost,0.706,0.008,0.2,0.287,0.016,0.456,0.312,0.601
DAZZLE,964.07,GBDT,0.801,0.0,0.0,0.189,0.0,0.405,0.0,0.72
WGAN,6.06,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.06,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.06,LR,0.114,0.014,1.0,0.897,0.027,0.552,0.187,0.634
WGAN,6.06,DT,0.566,0.017,0.6,0.435,0.032,0.583,0.582,0.418
WGAN,6.06,RF,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
WGAN,6.06,LightGBM,0.779,0.0,0.0,0.211,0.0,0.394,0.0,0.723
WGAN,6.06,Adaboost,0.65,0.007,0.2,0.344,0.014,0.428,0.307,0.616
WGAN,6.06,GBDT,0.949,0.056,0.2,0.042,0.087,0.579,0.331,0.566
RP,0.18442034721374512,SVM,0.837,0.016,0.2,0.155,0.029,0.523,0.323,0.576
RP,0.18442034721374512,KNN,0.92,0.033,0.2,0.071,0.057,0.564,0.329,0.568
RP,0.18442034721374512,LR,0.777,0.011,0.2,0.216,0.021,0.492,0.319,0.586
RP,0.18442034721374512,DT,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
RP,0.18442034721374512,RF,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
RP,0.18442034721374512,LightGBM,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
RP,0.18442034721374512,Adaboost,0.939,0.0,0.0,0.049,0.0,0.475,0.0,0.708
RP,0.18442034721374512,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
Diveplane1,17.490910530090332,SVM,0.825,0.014,0.2,0.167,0.027,0.516,0.323,0.578
Diveplane1,17.490910530090332,KNN,0.888,0.0,0.0,0.101,0.0,0.45,0.0,0.711
Diveplane1,17.490910530090332,LR,0.789,0.023,0.4,0.206,0.044,0.597,0.532,0.449
Diveplane1,17.490910530090332,DT,0.883,0.0,0.0,0.106,0.0,0.447,0.0,0.711
Diveplane1,17.490910530090332,RF,0.886,0.0,0.0,0.103,0.0,0.448,0.0,0.711
Diveplane1,17.490910530090332,LightGBM,0.917,0.0,0.0,0.071,0.0,0.464,0.0,0.709
Diveplane1,17.490910530090332,Adaboost,0.862,0.019,0.2,0.13,0.034,0.535,0.325,0.573
Diveplane1,17.490910530090332,GBDT,0.92,0.0,0.0,0.069,0.0,0.466,0.0,0.709
Diveplane2,16.011014938354492,SVM,0.82,0.0,0.0,0.17,0.0,0.415,0.0,0.717
Diveplane2,16.011014938354492,KNN,0.949,0.0,0.0,0.039,0.0,0.48,0.0,0.708
Diveplane2,16.011014938354492,LR,0.779,0.022,0.4,0.216,0.042,0.592,0.53,0.451
Diveplane2,16.011014938354492,DT,0.893,0.0,0.0,0.096,0.0,0.452,0.0,0.71
Diveplane2,16.011014938354492,RF,0.92,0.0,0.0,0.069,0.0,0.466,0.0,0.709
Diveplane2,16.011014938354492,LightGBM,0.944,0.0,0.0,0.044,0.0,0.478,0.0,0.708
Diveplane2,16.011014938354492,Adaboost,0.871,0.0,0.0,0.118,0.0,0.441,0.0,0.712
Diveplane2,16.011014938354492,GBDT,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
DS,0.0724327564239502,SVM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DS,0.0724327564239502,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.0724327564239502,LR,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
DS,0.0724327564239502,DT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
DS,0.0724327564239502,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.0724327564239502,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DS,0.0724327564239502,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.0724327564239502,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_FASTML,0.10403800010681152,SVM,0.942,0.0,0.0,0.047,0.0,0.477,0.0,0.708
SDV_FASTML,0.10403800010681152,KNN,0.92,0.0,0.0,0.069,0.0,0.466,0.0,0.709
SDV_FASTML,0.10403800010681152,LR,0.852,0.017,0.2,0.14,0.032,0.53,0.325,0.574
SDV_FASTML,0.10403800010681152,DT,0.925,0.036,0.2,0.066,0.061,0.567,0.329,0.568
SDV_FASTML,0.10403800010681152,RF,0.942,0.0,0.0,0.047,0.0,0.477,0.0,0.708
SDV_FASTML,0.10403800010681152,LightGBM,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_FASTML,0.10403800010681152,Adaboost,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_FASTML,0.10403800010681152,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,0.5950171947479248,SVM,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GC,0.5950171947479248,KNN,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
SDV_GC,0.5950171947479248,LR,0.922,0.0,0.0,0.066,0.0,0.467,0.0,0.709
SDV_GC,0.5950171947479248,DT,0.966,0.091,0.2,0.025,0.125,0.588,0.332,0.566
SDV_GC,0.5950171947479248,RF,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GC,0.5950171947479248,LightGBM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GC,0.5950171947479248,Adaboost,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,0.5950171947479248,GBDT,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
SDV_GAN,5.4802234172821045,SVM,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GAN,5.4802234172821045,KNN,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GAN,5.4802234172821045,LR,0.896,0.0,0.0,0.093,0.0,0.453,0.0,0.71
SDV_GAN,5.4802234172821045,DT,0.961,0.0,0.0,0.027,0.0,0.486,0.0,0.707
SDV_GAN,5.4802234172821045,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GAN,5.4802234172821045,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,5.4802234172821045,Adaboost,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GAN,5.4802234172821045,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
DAZZLE1,538.2633740901947,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,538.2633740901947,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,538.2633740901947,LR,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,538.2633740901947,DT,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DAZZLE1,538.2633740901947,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,538.2633740901947,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,538.2633740901947,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,538.2633740901947,GBDT,0.985,0.333,0.2,0.005,0.25,0.598,0.333,0.566
DAZZLE2,457.295467376709,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,457.295467376709,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,457.295467376709,LR,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,457.295467376709,DT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DAZZLE2,457.295467376709,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,457.295467376709,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DAZZLE2,457.295467376709,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,457.295467376709,GBDT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
