oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
Diveplane1,15.923121929168701,SVM,0.828,0.015,0.2,0.165,0.027,0.518,0.323,0.578
Diveplane1,15.923121929168701,KNN,0.927,0.037,0.2,0.064,0.062,0.568,0.33,0.567
Diveplane1,15.923121929168701,LR,0.803,0.037,0.6,0.194,0.069,0.703,0.688,0.314
Diveplane1,15.923121929168701,DT,0.828,0.015,0.2,0.165,0.027,0.518,0.323,0.578
Diveplane1,15.923121929168701,RF,0.886,0.043,0.4,0.108,0.078,0.646,0.552,0.431
Diveplane1,15.923121929168701,LightGBM,0.903,0.051,0.4,0.091,0.091,0.655,0.556,0.429
Diveplane1,15.923121929168701,Adaboost,0.818,0.039,0.6,0.179,0.074,0.71,0.693,0.31
Diveplane1,15.923121929168701,GBDT,0.922,0.065,0.4,0.071,0.111,0.664,0.559,0.427
Diveplane2,15.479854583740234,SVM,0.883,0.022,0.2,0.108,0.04,0.546,0.327,0.571
Diveplane2,15.479854583740234,KNN,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
Diveplane2,15.479854583740234,LR,0.811,0.038,0.6,0.187,0.071,0.707,0.691,0.312
Diveplane2,15.479854583740234,DT,0.927,0.069,0.4,0.066,0.118,0.667,0.56,0.427
Diveplane2,15.479854583740234,RF,0.934,0.042,0.2,0.057,0.069,0.572,0.33,0.567
Diveplane2,15.479854583740234,LightGBM,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
Diveplane2,15.479854583740234,Adaboost,0.837,0.03,0.4,0.157,0.056,0.621,0.543,0.439
Diveplane2,15.479854583740234,GBDT,0.867,0.019,0.2,0.125,0.035,0.537,0.326,0.573
DS,0.06444215774536133,SVM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.06444215774536133,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06444215774536133,LR,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06444215774536133,DT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
DS,0.06444215774536133,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06444215774536133,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06444215774536133,Adaboost,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DS,0.06444215774536133,GBDT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_FASTML,0.1002492904663086,SVM,0.949,0.0,0.0,0.039,0.0,0.48,0.0,0.708
SDV_FASTML,0.1002492904663086,KNN,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_FASTML,0.1002492904663086,LR,0.92,0.062,0.4,0.074,0.108,0.663,0.559,0.427
SDV_FASTML,0.1002492904663086,DT,0.949,0.0,0.0,0.039,0.0,0.48,0.0,0.708
SDV_FASTML,0.1002492904663086,RF,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
SDV_FASTML,0.1002492904663086,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_FASTML,0.1002492904663086,Adaboost,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_FASTML,0.1002492904663086,GBDT,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,0.5461044311523438,SVM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,0.5461044311523438,KNN,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,0.5461044311523438,LR,0.917,0.061,0.4,0.076,0.105,0.662,0.558,0.428
SDV_GC,0.5461044311523438,DT,0.961,0.0,0.0,0.027,0.0,0.486,0.0,0.707
SDV_GC,0.5461044311523438,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,0.5461044311523438,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,0.5461044311523438,Adaboost,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,0.5461044311523438,GBDT,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,5.687400579452515,SVM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,5.687400579452515,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,5.687400579452515,LR,0.961,0.077,0.2,0.029,0.111,0.585,0.332,0.566
SDV_GAN,5.687400579452515,DT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
SDV_GAN,5.687400579452515,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GAN,5.687400579452515,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GAN,5.687400579452515,Adaboost,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GAN,5.687400579452515,GBDT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
DAZZLE1,402.70674753189087,SVM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,402.70674753189087,KNN,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DAZZLE1,402.70674753189087,LR,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DAZZLE1,402.70674753189087,DT,0.978,0.167,0.2,0.012,0.182,0.594,0.333,0.566
DAZZLE1,402.70674753189087,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,402.70674753189087,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DAZZLE1,402.70674753189087,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,402.70674753189087,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DAZZLE2,529.1832852363586,SVM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DAZZLE2,529.1832852363586,KNN,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DAZZLE2,529.1832852363586,LR,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
DAZZLE2,529.1832852363586,DT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
DAZZLE2,529.1832852363586,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DAZZLE2,529.1832852363586,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE2,529.1832852363586,Adaboost,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DAZZLE2,529.1832852363586,GBDT,0.265,0.003,0.2,0.735,0.007,0.233,0.228,0.768
